director_name,actor_1_name,actor_2_name,actor_3_name,title_year,movie_title,genres,comb
Nicolas Pesce,Christopher Abbott,Mia Wasikowska,Laia Costa,2019.0,piercing,Horror Thriller Mystery,Christopher Abbott Mia Wasikowska Laia Costa Nicolas Pesce Horror Thriller Mystery
Mike Mitchell,Chris Pratt,Elizabeth Banks,Tiffany Haddish,2019.0,the lego movie 2: the second part,Action Adventure Animation Comedy Family,Chris Pratt Elizabeth Banks Tiffany Haddish Mike Mitchell Action Adventure Animation Comedy Family
Adam Shankman,Taraji P. Henson,Tracy Morgan,Max Greenfield,2019.0,what men want,Comedy Romance,Taraji P. Henson Tracy Morgan Max Greenfield Adam Shankman Comedy Romance
Hans Petter Moland,Liam Neeson,Tom Bateman,Tom Jackson,2019.0,cold pursuit,Action Crime Thriller,Liam Neeson Tom Bateman Tom Jackson Hans Petter Moland Action Crime Thriller
Steven Soderbergh,André Holland,Zazie Beetz,Melvin Gregg,2019.0,high flying bird,Drama,André Holland Zazie Beetz Melvin Gregg Steven Soderbergh Drama
Nicholas McCarthy,Taylor Schilling,Peter Mooney,Colm Feore,2019.0,the prodigy,Horror Thriller,Taylor Schilling Peter Mooney Colm Feore Nicholas McCarthy Horror Thriller
Todd Strauss-Schulson,Rebel Wilson,Liam Hemsworth,Adam DeVine,2019.0,isn't it romantic,Comedy Fantasy Romance,Rebel Wilson Liam Hemsworth Adam DeVine Todd Strauss-Schulson Comedy Fantasy Romance
Christopher Landon,Jessica Rothe,Israel Broussard,Phi Vu,2019.0,happy death day 2u,Comedy Horror Science Fiction,Jessica Rothe Israel Broussard Phi Vu Christopher Landon Comedy Horror Science Fiction
Robert Rodriguez,Rosa Salazar,Christoph Waltz,Jennifer Connelly,2019.0,alita: battle angel,Action Science Fiction Adventure,Rosa Salazar Christoph Waltz Jennifer Connelly Robert Rodriguez Action Science Fiction Adventure
Dean DeBlois,Jay Baruchel,America Ferrera,Cate Blanchett,2019.0,how to train your dragon: the hidden world,Animation Family Adventure,Jay Baruchel America Ferrera Cate Blanchett Dean DeBlois Animation Family Adventure
Stephen Merchant,Florence Pugh,Lena Headey,Nick Frost,2019.0,fighting with my family,Comedy,Florence Pugh Lena Headey Nick Frost Stephen Merchant Comedy
Tyler Perry,Tyler Perry,Courtney Burrell,Patrice Lovely,2019.0,tyler perry's a madea family funeral,Comedy,Tyler Perry Courtney Burrell Patrice Lovely Tyler Perry Comedy
Neil Jordan,Isabelle Huppert,Chloë Grace Moretz,Maika Monroe,2019.0,greta,Mystery Thriller Horror,Isabelle Huppert Chloë Grace Moretz Maika Monroe Neil Jordan Mystery Thriller Horror
J. C. Chandor,Ben Affleck,Oscar Isaac,Charlie Hunnam,2019.0,triple frontier,Action Thriller Crime Adventure,Ben Affleck Oscar Isaac Charlie Hunnam J. C. Chandor Action Thriller Crime Adventure
"Anna Boden, Ryan Fleck (directors/screenplay); Geneva Robertson-Dworet (screenplay); Brie Larson, Samuel L. Jackson, Ben Mendelsohn, Djimon Hounsou, Lee Pace, Lashana Lynch, Gemma Chan, Annette Bening, Clark Gregg, Jude Law",Brie Larson,Samuel L. Jackson,Ben Mendelsohn,2019.0,captain marvel,Action Adventure Science Fiction,"Brie Larson Samuel L. Jackson Ben Mendelsohn Anna Boden, Ryan Fleck (directors/screenplay); Geneva Robertson-Dworet (screenplay); Brie Larson, Samuel L. Jackson, Ben Mendelsohn, Djimon Hounsou, Lee Pace, Lashana Lynch, Gemma Chan, Annette Bening, Clark Gregg, Jude Law Action Adventure Science Fiction"
Vincent D'Onofrio,Ethan Hawke,Dane DeHaan,Jake Schur,2019.0,the kid,Fantasy Comedy Family,Ethan Hawke Dane DeHaan Jake Schur Vincent D'Onofrio Fantasy Comedy Family
"Josh Appelbaum, Andre Nemec (screenplay); Brianna Denski, Ken Hudson Campbell, Matthew Broderick, Jennifer Garner, Kenan Thompson, Ken Jeong, Mila Kunis, John Oliver",Brianna Denski,Ken Hudson Campbell,Matthew Broderick,2019.0,wonder park,Comedy Animation Adventure Family Fantasy,"Brianna Denski Ken Hudson Campbell Matthew Broderick Josh Appelbaum, Andre Nemec (screenplay); Brianna Denski, Ken Hudson Campbell, Matthew Broderick, Jennifer Garner, Kenan Thompson, Ken Jeong, Mila Kunis, John Oliver Comedy Animation Adventure Family Fantasy"
Rupert Wyatt,John Goodman,Ashton Sanders,Jonathan Majors,2019.0,captive state,Science Fiction Action Horror Thriller,John Goodman Ashton Sanders Jonathan Majors Rupert Wyatt Science Fiction Action Horror Thriller
Katt Shea,Sophia Lillis,Zoe Renee,Mackenzie Graham,2019.0,nancy drew and the hidden staircase,Crime Family Comedy Mystery,Sophia Lillis Zoe Renee Mackenzie Graham Katt Shea Crime Family Comedy Mystery
James Kent,Alexander Skarsgård,Keira Knightley,Jason Clarke,2019.0,the aftermath,War Drama Romance,Alexander Skarsgård Keira Knightley Jason Clarke James Kent War Drama Romance
John Lee Hancock,Kevin Costner,Woody Harrelson,Kathy Bates,2019.0,the highwaymen,Crime Drama Thriller,Kevin Costner Woody Harrelson Kathy Bates John Lee Hancock Crime Drama Thriller
Robert Rodriguez,Roby Attal,Lauren Hatfield,Alejandro Rose Garcia,2019.0,red 11,Thriller Science Fiction,Roby Attal Lauren Hatfield Alejandro Rose Garcia Robert Rodriguez Thriller Science Fiction
Ivan Kavanagh,Emile Hirsch,Tim Ahern,Déborah François,2019.0,never grow old,Western,Emile Hirsch Tim Ahern Déborah François Ivan Kavanagh Western
Jesse V. Johnson,Tony Jaa,Iko Uwais,Tiger Chen,2019.0,triple threat,Thriller Action,Tony Jaa Iko Uwais Tiger Chen Jesse V. Johnson Thriller Action
Jordan Peele,Lupita Nyong'o,Winston Duke,Shahadi Wright Joseph,2019.0,us,Horror Thriller Mystery,Lupita Nyong'o Winston Duke Shahadi Wright Joseph Jordan Peele Horror Thriller Mystery
Anthony Maras,Dev Patel,Armie Hammer,Nazanin Boniadi,2019.0,hotel mumbai,Thriller History Drama Action,Dev Patel Armie Hammer Nazanin Boniadi Anthony Maras Thriller History Drama Action
Jeff Tremaine,Douglas Booth,Iwan Rheon,Machine Gun Kelly,2019.0,the dirt,Drama Music History Comedy,Douglas Booth Iwan Rheon Machine Gun Kelly Jeff Tremaine Drama Music History Comedy
S. Craig Zahler,Mel Gibson,Vince Vaughn,Michael Jai White,2019.0,dragged across concrete,Crime Action Thriller,Mel Gibson Vince Vaughn Michael Jai White S. Craig Zahler Crime Action Thriller
Tim Burton,Colin Farrell,Michael Keaton,Danny DeVito,2019.0,dumbo,Animation Family,Colin Farrell Michael Keaton Danny DeVito Tim Burton Animation Family
Harmony Korine,Matthew McConaughey,Zac Efron,Jonah Hill,2019.0,the beach bum,Comedy,Matthew McConaughey Zac Efron Jonah Hill Harmony Korine Comedy
"Chuck Konzelman, Cary Soloman",Ashley Bratcher,Brooks Ryan,Robia Scott,2019.0,unplanned,Drama,"Ashley Bratcher Brooks Ryan Robia Scott Chuck Konzelman, Cary Soloman Drama"
David F. Sandberg,Zachary Levi,Asher Angel,Mark Strong,2019.0,shazam!,Action Comedy Fantasy,Zachary Levi Asher Angel Mark Strong David F. Sandberg Action Comedy Fantasy
"Kevin Kolsch, Dennis Widmyer",Jason Clarke,Amy Seimetz,John Lithgow,2019.0,pet sematary,Horror Drama,"Jason Clarke Amy Seimetz John Lithgow Kevin Kolsch, Dennis Widmyer Horror Drama"
Claire Denis,Robert Pattinson,Juliette Binoche,André Benjamin,2019.0,high life,Science Fiction Drama Mystery,Robert Pattinson Juliette Binoche André Benjamin Claire Denis Science Fiction Drama Mystery
Brie Larson,Brie Larson,Samuel L. Jackson,Joan Cusack,2019.0,unicorn store,Fantasy Drama Comedy,Brie Larson Samuel L. Jackson Joan Cusack Brie Larson Fantasy Drama Comedy
Daniel Farrands,Hilary Duff,Jonathan Bennett,Lydia Hearst,2019.0,the haunting of sharon tate,Horror Thriller,Hilary Duff Jonathan Bennett Lydia Hearst Daniel Farrands Horror Thriller
Emma Tammi,Caitlin Gerard,Ashley Zukerman,Julia Goldani Telles,2019.0,the wind,Western Horror Thriller,Caitlin Gerard Ashley Zukerman Julia Goldani Telles Emma Tammi Western Horror Thriller
John R. Leonetti,Kiernan Shipka,Stanley Tucci,Miranda Otto,2019.0,the silence,Horror Drama Thriller Fantasy,Kiernan Shipka Stanley Tucci Miranda Otto John R. Leonetti Horror Drama Thriller Fantasy
Neil Marshall,David Harbour,Milla Jovovich,Ian McShane,2019.0,hellboy,Fantasy Horror Action Adventure,David Harbour Milla Jovovich Ian McShane Neil Marshall Fantasy Horror Action Adventure
Tina Gordon,Issa Rae,Regina Hall,Marsai Martin,2019.0,little,Comedy Fantasy Romance,Issa Rae Regina Hall Marsai Martin Tina Gordon Comedy Fantasy Romance
Chris Butler,Hugh Jackman,Zach Galifianakis,Zoe Saldana,2019.0,missing link,Family Animation Comedy Adventure Fantasy,Hugh Jackman Zach Galifianakis Zoe Saldana Chris Butler Family Animation Comedy Adventure Fantasy
Jenny Gage,Josephine Langford,Hero Fiennes Tiffin,Selma Blair,2019.0,after,Romance Drama,Josephine Langford Hero Fiennes Tiffin Selma Blair Jenny Gage Romance Drama
Alex Ross Perry,Elisabeth Moss,Cara Delevingne,Dan Stevens,2019.0,her smell,Drama Music,Elisabeth Moss Cara Delevingne Dan Stevens Alex Ross Perry Drama Music
Roxann Dawson,Chrissy Metz,Josh Lucas,Topher Grace,2019.0,breakthrough,Drama,Chrissy Metz Josh Lucas Topher Grace Roxann Dawson Drama
Michael Chaves,Linda Cardellini,Raymond Cruz,Patricia Velasquez,2019.0,the curse of la llorona,Horror Thriller,Linda Cardellini Raymond Cruz Patricia Velasquez Michael Chaves Horror Thriller
David Robert Mitchell,Andrew Garfield,Riley Keough,Topher Grace,2019.0,under the silver lake,Crime Drama Mystery,Andrew Garfield Riley Keough Topher Grace David Robert Mitchell Crime Drama Mystery
Laura Steinel,Taylor Schilling,Brian Tyree Henry,Bryn Vale,2019.0,family,Comedy,Taylor Schilling Brian Tyree Henry Bryn Vale Laura Steinel Comedy
Julia Hart,Gugu Mbatha-Raw,Lorraine Toussaint,Saniyya Sidney,2019.0,fast color,Thriller Science Fiction,Gugu Mbatha-Raw Lorraine Toussaint Saniyya Sidney Julia Hart Thriller Science Fiction
Jennifer Kaytin Robinson,Gina Rodriguez,Brittany Snow,DeWanda Wise,2019.0,someone great,Comedy Romance,Gina Rodriguez Brittany Snow DeWanda Wise Jennifer Kaytin Robinson Comedy Romance
Meir Zarchi,Camille Keaton,Maria Olsen,Meir Zarchi,2019.0,i spit on your grave: deja vu,Horror Thriller,Camille Keaton Maria Olsen Meir Zarchi Meir Zarchi Horror Thriller
Anthony and Joe Russo,Robert Downey Jr.,Chris Evans,Mark Ruffalo,2019.0,avengers: endgame,Adventure Science Fiction Action,Robert Downey Jr. Chris Evans Mark Ruffalo Anthony and Joe Russo Adventure Science Fiction Action
Josh Lobo,A. J. Bowen,Scott Poythress,Susan Burke,2019.0,i trapped the devil,Horror Mystery Drama,A. J. Bowen Scott Poythress Susan Burke Josh Lobo Horror Mystery Drama
Roxanne Benjamin,Karina Fontes,Casey Adams,Emily Althaus,2019.0,body at brighton rock,Thriller,Karina Fontes Casey Adams Emily Althaus Roxanne Benjamin Thriller
Tanya Wexler,Zoey Deutch,Jermaine Fowler,Judy Greer,2019.0,buffaloed,Comedy Drama,Zoey Deutch Jermaine Fowler Judy Greer Tanya Wexler Comedy Drama
Jonathan Levine,Seth Rogen,Charlize Theron,O'Shea Jackson Jr.,2019.0,long shot,Comedy Romance,Seth Rogen Charlize Theron O'Shea Jackson Jr. Jonathan Levine Comedy Romance
Deon Taylor,Dennis Quaid,Michael Ealy,Meagan Good,2019.0,the intruder,Thriller,Dennis Quaid Michael Ealy Meagan Good Deon Taylor Thriller
Kelly Asbury,Kelly Clarkson,Pitbull,Nick Jonas,2019.0,uglydolls,Family Animation Music,Kelly Clarkson Pitbull Nick Jonas Kelly Asbury Family Animation Music
Joe Berlinger,Zac Efron,Lily Collins,Kaya Scodelario,2019.0,"extremely wicked, shockingly evil and vile",Crime,Zac Efron Lily Collins Kaya Scodelario Joe Berlinger Crime
William Bindley,KJ Apa,Maia Mitchell,Jacob Latimore,2019.0,the last summer,Romance Comedy,KJ Apa Maia Mitchell Jacob Latimore William Bindley Romance Comedy
Rob Letterman,Ryan Reynolds,Justice Smith,Kathryn Newton,2019.0,pokémon detective pikachu,Action Adventure Fantasy,Ryan Reynolds Justice Smith Kathryn Newton Rob Letterman Action Adventure Fantasy
Chris Addison,Anne Hathaway,Rebel Wilson,Alex Sharp,2019.0,the hustle,Comedy Crime,Anne Hathaway Rebel Wilson Alex Sharp Chris Addison Comedy Crime
Dome Karukoski,Nicholas Hoult,Lily Collins,Colm Meaney,2019.0,tolkien,War Drama Romance,Nicholas Hoult Lily Collins Colm Meaney Dome Karukoski War Drama Romance
Zara Hayes,Diane Keaton,Jacki Weaver,Pam Grier,2019.0,poms,Comedy Drama,Diane Keaton Jacki Weaver Pam Grier Zara Hayes Comedy Drama
"P.B. Shemran (director, screenplay); Todd Komarnicki (screenplay); Mel Gibson, Sean Penn, Natalie Dormer, Eddie Marsan, Jennifer Ehle, David O'Hara, Ioan Gruffudd, Stephen Dillane, Steve Coogan",Mel Gibson,Sean Penn,Natalie Dormer,2019.0,the professor and the madman,History Drama Mystery Thriller,"Mel Gibson Sean Penn Natalie Dormer P.B. Shemran (director, screenplay); Todd Komarnicki (screenplay); Mel Gibson, Sean Penn, Natalie Dormer, Eddie Marsan, Jennifer Ehle, David O'Hara, Ioan Gruffudd, Stephen Dillane, Steve Coogan History Drama Mystery Thriller"
Chad Stahelski,Keanu Reeves,Halle Berry,Laurence Fishburne,2019.0,john wick: chapter 3 – parabellum,Action Thriller Crime,Keanu Reeves Halle Berry Laurence Fishburne Chad Stahelski Action Thriller Crime
Gail Mancuso,Dennis Quaid,Josh Gad,Marg Helgenberger,2019.0,a dog's journey,Family Adventure Drama,Dennis Quaid Josh Gad Marg Helgenberger Gail Mancuso Family Adventure Drama
Ry Russo-Young,Yara Shahidi,Charles Melton,John Leguizamo,2019.0,the sun is also a star,Romance Drama,Yara Shahidi Charles Melton John Leguizamo Ry Russo-Young Romance Drama
Wayne Roberts,Johnny Depp,Rosemarie DeWitt,Danny Huston,2019.0,the professor,Comedy Drama,Johnny Depp Rosemarie DeWitt Danny Huston Wayne Roberts Comedy Drama
Joanna Hogg,Honor Swinton Byrne,Tom Burke,Tilda Swinton,2019.0,the souvenir,Romance Drama,Honor Swinton Byrne Tom Burke Tilda Swinton Joanna Hogg Romance Drama
"Noble Jones (director, screenplay); John Lithgow, Blythe Danner, Derek Cecil, Katie Aselton, Sophie Thatcher, Eve Harlow",John Lithgow,Blythe Danner,Derek Cecil,2019.0,the tomorrow man,Drama Romance,"John Lithgow Blythe Danner Derek Cecil Noble Jones (director, screenplay); John Lithgow, Blythe Danner, Derek Cecil, Katie Aselton, Sophie Thatcher, Eve Harlow Drama Romance"
Guy Ritchie,Mena Massoud,Will Smith,Naomi Scott,2019.0,aladdin,Animation Family Adventure Fantasy Romance,Mena Massoud Will Smith Naomi Scott Guy Ritchie Animation Family Adventure Fantasy Romance
David Yarovesky,Elizabeth Banks,David Denman,Jackson A. Dunn,2019.0,brightburn,Horror Thriller Science Fiction,Elizabeth Banks David Denman Jackson A. Dunn David Yarovesky Horror Thriller Science Fiction
Olivia Wilde,Kaitlyn Dever,Beanie Feldstein,Jessica Williams,2019.0,booksmart,Comedy,Kaitlyn Dever Beanie Feldstein Jessica Williams Olivia Wilde Comedy
Richard Shepard,Allison Williams,Logan Browning,Steven Weber,2019.0,the perfection,Horror Thriller Drama,Allison Williams Logan Browning Steven Weber Richard Shepard Horror Thriller Drama
Nahnatchka Khan,Ali Wong,Randall Park,Daniel Dae Kim,2019.0,always be my maybe,Romance Comedy,Ali Wong Randall Park Daniel Dae Kim Nahnatchka Khan Romance Comedy
Michael Dougherty,Kyle Chandler,Vera Farmiga,Millie Bobby Brown,2019.0,godzilla: king of the monsters,Science Fiction Action,Kyle Chandler Vera Farmiga Millie Bobby Brown Michael Dougherty Science Fiction Action
Dexter Fletcher,Taron Egerton,Jamie Bell,Richard Madden,2019.0,rocketman,Music Drama History,Taron Egerton Jamie Bell Richard Madden Dexter Fletcher Music Drama History
Tate Taylor,Octavia Spencer,Juliette Lewis,Diana Silvers,2019.0,ma,Horror Thriller,Octavia Spencer Juliette Lewis Diana Silvers Tate Taylor Horror Thriller
Simon Kinberg,James McAvoy,Michael Fassbender,Jennifer Lawrence,2019.0,dark phoenix,Science Fiction Action Adventure,James McAvoy Michael Fassbender Jennifer Lawrence Simon Kinberg Science Fiction Action Adventure
Chris Renaud,Patton Oswalt,Eric Stonestreet,Kevin Hart,2019.0,the secret life of pets 2,Adventure Animation Comedy Family,Patton Oswalt Eric Stonestreet Kevin Hart Chris Renaud Adventure Animation Comedy Family
Nisha Ganatra,Emma Thompson,Mindy Kaling,Max Casella,2019.0,late night,Comedy Drama,Emma Thompson Mindy Kaling Max Casella Nisha Ganatra Comedy Drama
Joe Talbot,Jimmie Fails,Jonathan Majors,Danny Glover,2019.0,the last black man in san francisco,Drama,Jimmie Fails Jonathan Majors Danny Glover Joe Talbot Drama
Seth Green,Breckin Meyer,Macaulay Culkin,Brenda Song,2019.0,changeland,Comedy Drama,Breckin Meyer Macaulay Culkin Brenda Song Seth Green Comedy Drama
F. Gary Gray,Chris Hemsworth,Tessa Thompson,Kumail Nanjiani,2019.0,men in black: international,Comedy Science Fiction Action,Chris Hemsworth Tessa Thompson Kumail Nanjiani F. Gary Gray Comedy Science Fiction Action
Tim Story,Samuel L. Jackson,Jessie Usher,Richard Roundtree,2019.0,shaft,Action Crime,Samuel L. Jackson Jessie Usher Richard Roundtree Tim Story Action Crime
Jim Jarmusch,Bill Murray,Adam Driver,Tilda Swinton,2019.0,the dead don't die,Comedy Horror Fantasy,Bill Murray Adam Driver Tilda Swinton Jim Jarmusch Comedy Horror Fantasy
Kyle Newacheck,Adam Sandler,Jennifer Aniston,Luke Evans,2019.0,murder mystery,Comedy Mystery,Adam Sandler Jennifer Aniston Luke Evans Kyle Newacheck Comedy Mystery
"Jeff Chan, Andrew Rhymer",Maya Erskine,Jack Quaid,Beck Bennett,2019.0,plus one,Romance Comedy Drama,"Maya Erskine Jack Quaid Beck Bennett Jeff Chan, Andrew Rhymer Romance Comedy Drama"
Miranda Bailey,Jim Gaffigan,Logan Miller,Samantha Mathis,2019.0,being frank,Comedy,Jim Gaffigan Logan Miller Samantha Mathis Miranda Bailey Comedy
Josh Cooley,Tom Hanks,Tim Allen,Annie Potts,2019.0,toy story 4,Family Adventure Animation Comedy Fantasy,Tom Hanks Tim Allen Annie Potts Josh Cooley Family Adventure Animation Comedy Fantasy
Luc Besson,Sasha Luss,Helen Mirren,Luke Evans,2019.0,anna,Thriller Action,Sasha Luss Helen Mirren Luke Evans Luc Besson Thriller Action
Lars Klevberg,Aubrey Plaza,Gabriel Bateman,Brian Tyree Henry,2019.0,child's play,Horror,Aubrey Plaza Gabriel Bateman Brian Tyree Henry Lars Klevberg Horror
Gary Dauberman,Mckenna Grace,Madison Iseman,Katie Sarife,2019.0,annabelle comes home,Horror Mystery Thriller,Mckenna Grace Madison Iseman Katie Sarife Gary Dauberman Horror Mystery Thriller
Danny Boyle,Himesh Patel,Lily James,Ed Sheeran,2019.0,yesterday,Comedy Fantasy Music Romance,Himesh Patel Lily James Ed Sheeran Danny Boyle Comedy Fantasy Music Romance
Claire McCarthy,Daisy Ridley,Naomi Watts,Clive Owen,2019.0,ophelia,Drama Romance History,Daisy Ridley Naomi Watts Clive Owen Claire McCarthy Drama Romance History
Martin Owen,Tommy Flanagan,Rhyon Nicole Brown,Jessica Alba,2019.0,killers anonymous,Action Thriller Crime Mystery,Tommy Flanagan Rhyon Nicole Brown Jessica Alba Martin Owen Action Thriller Crime Mystery
Jon Watts,Tom Holland,Samuel L. Jackson,Zendaya,2019.0,spider-man: far from home,Action Adventure Science Fiction,Tom Holland Samuel L. Jackson Zendaya Jon Watts Action Adventure Science Fiction
John Herzfeld,Sylvester Stallone,Curtis Jackson,Dave Bautista,2019.0,escape plan: the extractors,Action Thriller Crime,Sylvester Stallone Curtis Jackson Dave Bautista John Herzfeld Action Thriller Crime
Ari Aster,Florence Pugh,Jack Reynor,William Jackson Harper,2019.0,midsommar,Horror Drama Mystery,Florence Pugh Jack Reynor William Jackson Harper Ari Aster Horror Drama Mystery
Michael Dowse,Kumail Nanjiani,Dave Bautista,Iko Uwais,2019.0,stuber,Action Comedy,Kumail Nanjiani Dave Bautista Iko Uwais Michael Dowse Action Comedy
Joe Lynch,Frank Grillo,Anthony Mackie,Marcia Gay Harden,2019.0,point blank,Action Thriller,Frank Grillo Anthony Mackie Marcia Gay Harden Joe Lynch Action Thriller
Lulu Wang,Awkwafina,Tzi Ma,Diana Lin,2019.0,the farewell,Comedy Drama,Awkwafina Tzi Ma Diana Lin Lulu Wang Comedy Drama
Pollyanna Mcintosh,Pollyanna McIntosh,Cooper Andrews,Nora-Jane Noone,2019.0,darlin',Horror Thriller Mystery,Pollyanna McIntosh Cooper Andrews Nora-Jane Noone Pollyanna Mcintosh Horror Thriller Mystery
